total_dutchpay_amount,participants_count,participants_data,label
971850,15,"[{'user_dutch_chance': 0.5164579834742268, 'deposit_amount': 64790, 'time_after_payment': 1115, 'is_name_present': 1}, {'user_dutch_chance': 0.4971170359002712, 'deposit_amount': 64790, 'time_after_payment': 3942, 'is_name_present': 1}, {'user_dutch_chance': 0.45094858496284285, 'deposit_amount': 64790, 'time_after_payment': 2250, 'is_name_present': 1}, {'user_dutch_chance': 0.5405547153108815, 'deposit_amount': 64790, 'time_after_payment': 3342, 'is_name_present': 0}, {'user_dutch_chance': 0.6949425233306815, 'deposit_amount': 64790, 'time_after_payment': 2477, 'is_name_present': 1}, {'user_dutch_chance': 0.5710915797754688, 'deposit_amount': 64790, 'time_after_payment': 868, 'is_name_present': 1}, {'user_dutch_chance': 0.5484536193981624, 'deposit_amount': 64790, 'time_after_payment': 5054, 'is_name_present': 1}, {'user_dutch_chance': 0.5001411872827166, 'deposit_amount': 64790, 'time_after_payment': 1458, 'is_name_present': 1}, {'user_dutch_chance': 0.6892798381182689, 'deposit_amount': 64790, 'time_after_payment': 2888, 'is_name_present': 1}, {'user_dutch_chance': 0.4805057455715123, 'deposit_amount': 64790, 'time_after_payment': 1091, 'is_name_present': 1}, {'user_dutch_chance': 0.6137152056692734, 'deposit_amount': 64790, 'time_after_payment': 2631, 'is_name_present': 1}, {'user_dutch_chance': 0.6340680986159134, 'deposit_amount': 64790, 'time_after_payment': 380, 'is_name_present': 1}, {'user_dutch_chance': 0.7552087737662254, 'deposit_amount': 64790, 'time_after_payment': 299, 'is_name_present': 1}, {'user_dutch_chance': 0.7064619469385514, 'deposit_amount': 64790, 'time_after_payment': 1575, 'is_name_present': 1}, {'user_dutch_chance': 0.568395282204843, 'deposit_amount': 64790, 'time_after_payment': 365, 'is_name_present': 1}]",1
897426,18,"[{'user_dutch_chance': 0.525402630523522, 'deposit_amount': 49857, 'time_after_payment': 3470, 'is_name_present': 1}, {'user_dutch_chance': 0.7202094268008912, 'deposit_amount': 49857, 'time_after_payment': 3637, 'is_name_present': 1}, {'user_dutch_chance': 0.7821485227158377, 'deposit_amount': 49857, 'time_after_payment': 568, 'is_name_present': 1}, {'user_dutch_chance': 0.6662905540543839, 'deposit_amount': 49857, 'time_after_payment': 3034, 'is_name_present': 1}, {'user_dutch_chance': 0.6759112574933722, 'deposit_amount': 49857, 'time_after_payment': 578, 'is_name_present': 1}, {'user_dutch_chance': 0.657592796846797, 'deposit_amount': 49857, 'time_after_payment': 1347, 'is_name_present': 1}, {'user_dutch_chance': 0.29635998613688874, 'deposit_amount': 49857, 'time_after_payment': 176, 'is_name_present': 1}, {'user_dutch_chance': 0.5343619142993352, 'deposit_amount': 49857, 'time_after_payment': 5839, 'is_name_present': 1}, {'user_dutch_chance': 0.5456847501347015, 'deposit_amount': 49857, 'time_after_payment': 3138, 'is_name_present': 0}, {'user_dutch_chance': 0.5696158769603443, 'deposit_amount': 49857, 'time_after_payment': 2841, 'is_name_present': 1}, {'user_dutch_chance': 0.5251494625679215, 'deposit_amount': 49857, 'time_after_payment': 1652, 'is_name_present': 1}, {'user_dutch_chance': 0.7020249419243144, 'deposit_amount': 49857, 'time_after_payment': 1654, 'is_name_present': 1}, {'user_dutch_chance': 0.6990481126081667, 'deposit_amount': 49857, 'time_after_payment': 1076, 'is_name_present': 1}, {'user_dutch_chance': 0.571653238428325, 'deposit_amount': 49857, 'time_after_payment': 1460, 'is_name_present': 1}, {'user_dutch_chance': 0.6755872391985993, 'deposit_amount': 49857, 'time_after_payment': 785, 'is_name_present': 1}, {'user_dutch_chance': 0.6710798832135635, 'deposit_amount': 49857, 'time_after_payment': 2287, 'is_name_present': 1}, {'user_dutch_chance': 0.5000938189258921, 'deposit_amount': 49857, 'time_after_payment': 2560, 'is_name_present': 1}, {'user_dutch_chance': 0.5228870627752984, 'deposit_amount': 49857, 'time_after_payment': 3076, 'is_name_present': 1}]",1
1195119,19,"[{'user_dutch_chance': 0.559702304511336, 'deposit_amount': 62901, 'time_after_payment': 291, 'is_name_present': 1}, {'user_dutch_chance': 0.48687410318944746, 'deposit_amount': 62901, 'time_after_payment': 2574, 'is_name_present': 1}, {'user_dutch_chance': 0.5151751618615501, 'deposit_amount': 62901, 'time_after_payment': 2114, 'is_name_present': 1}, {'user_dutch_chance': 0.7377711539284311, 'deposit_amount': 62901, 'time_after_payment': 465, 'is_name_present': 1}, {'user_dutch_chance': 0.8213193031344391, 'deposit_amount': 62901, 'time_after_payment': 1705, 'is_name_present': 1}, {'user_dutch_chance': 0.514129358304072, 'deposit_amount': 62901, 'time_after_payment': 652, 'is_name_present': 1}, {'user_dutch_chance': 0.8328996897402603, 'deposit_amount': 62901, 'time_after_payment': 63, 'is_name_present': 1}, {'user_dutch_chance': 0.5484182346845464, 'deposit_amount': 62901, 'time_after_payment': 671, 'is_name_present': 1}, {'user_dutch_chance': 0.7255509160325678, 'deposit_amount': 62901, 'time_after_payment': 785, 'is_name_present': 1}, {'user_dutch_chance': 0.651320358588872, 'deposit_amount': 62901, 'time_after_payment': 192, 'is_name_present': 1}, {'user_dutch_chance': 0.7188782575896463, 'deposit_amount': 62901, 'time_after_payment': 675, 'is_name_present': 1}, {'user_dutch_chance': 0.4778018220783849, 'deposit_amount': 62901, 'time_after_payment': 1033, 'is_name_present': 1}, {'user_dutch_chance': 0.48831499518562177, 'deposit_amount': 62901, 'time_after_payment': 2501, 'is_name_present': 1}, {'user_dutch_chance': 0.8095818745629935, 'deposit_amount': 62901, 'time_after_payment': 988, 'is_name_present': 1}, {'user_dutch_chance': 0.7096382157726416, 'deposit_amount': 62901, 'time_after_payment': 2012, 'is_name_present': 1}, {'user_dutch_chance': 0.6835223661447547, 'deposit_amount': 62901, 'time_after_payment': 3770, 'is_name_present': 1}, {'user_dutch_chance': 0.7326904080439094, 'deposit_amount': 62901, 'time_after_payment': 2702, 'is_name_present': 1}, {'user_dutch_chance': 0.5968328855309322, 'deposit_amount': 62901, 'time_after_payment': 2854, 'is_name_present': 1}, {'user_dutch_chance': 0.712090975722194, 'deposit_amount': 62901, 'time_after_payment': 735, 'is_name_present': 1}]",1
594228,23,"[{'user_dutch_chance': 0.5488413348719334, 'deposit_amount': 25836, 'time_after_payment': 129, 'is_name_present': 1}, {'user_dutch_chance': 0.48476746318722996, 'deposit_amount': 25836, 'time_after_payment': 214, 'is_name_present': 1}, {'user_dutch_chance': 0.4239108851580966, 'deposit_amount': 25836, 'time_after_payment': 570, 'is_name_present': 1}, {'user_dutch_chance': 0.5652011049980081, 'deposit_amount': 25836, 'time_after_payment': 2203, 'is_name_present': 1}, {'user_dutch_chance': 0.5197049555072588, 'deposit_amount': 25836, 'time_after_payment': 309, 'is_name_present': 1}, {'user_dutch_chance': 0.5282955898923145, 'deposit_amount': 25836, 'time_after_payment': 3039, 'is_name_present': 1}, {'user_dutch_chance': 0.5943645615329936, 'deposit_amount': 25836, 'time_after_payment': 3767, 'is_name_present': 1}, {'user_dutch_chance': 0.4647219126652398, 'deposit_amount': 25836, 'time_after_payment': 2763, 'is_name_present': 1}, {'user_dutch_chance': 0.5736124195910615, 'deposit_amount': 25836, 'time_after_payment': 1452, 'is_name_present': 1}, {'user_dutch_chance': 0.8153996866061323, 'deposit_amount': 25836, 'time_after_payment': 125, 'is_name_present': 0}, {'user_dutch_chance': 0.4244726085343073, 'deposit_amount': 25836, 'time_after_payment': 1954, 'is_name_present': 1}, {'user_dutch_chance': 0.5211031613142686, 'deposit_amount': 25836, 'time_after_payment': 267, 'is_name_present': 1}, {'user_dutch_chance': 0.564531960484261, 'deposit_amount': 32301, 'time_after_payment': 436, 'is_name_present': 1}, {'user_dutch_chance': 0.7607570216750041, 'deposit_amount': 25836, 'time_after_payment': 542, 'is_name_present': 1}, {'user_dutch_chance': 0.6771190141874033, 'deposit_amount': 25836, 'time_after_payment': 2023, 'is_name_present': 1}, {'user_dutch_chance': 0.6424479966246649, 'deposit_amount': 25836, 'time_after_payment': 2245, 'is_name_present': 1}, {'user_dutch_chance': 0.7974011786098408, 'deposit_amount': 25836, 'time_after_payment': 1365, 'is_name_present': 1}, {'user_dutch_chance': 0.6011071804544171, 'deposit_amount': 25836, 'time_after_payment': 1127, 'is_name_present': 1}, {'user_dutch_chance': 0.6393813994428138, 'deposit_amount': 25836, 'time_after_payment': 4181, 'is_name_present': 1}, {'user_dutch_chance': 0.5312882156124469, 'deposit_amount': 25836, 'time_after_payment': 3166, 'is_name_present': 1}, {'user_dutch_chance': 0.3861132501619687, 'deposit_amount': 25836, 'time_after_payment': 2435, 'is_name_present': 1}, {'user_dutch_chance': 0.24467668679082846, 'deposit_amount': 25836, 'time_after_payment': 4401, 'is_name_present': 1}, {'user_dutch_chance': 0.5771297314632666, 'deposit_amount': 19371, 'time_after_payment': 125, 'is_name_present': 1}]",1
356500,5,"[{'user_dutch_chance': 0.5524532063080008, 'deposit_amount': 71300, 'time_after_payment': 608, 'is_name_present': 1}, {'user_dutch_chance': 0.6737500911072126, 'deposit_amount': 71300, 'time_after_payment': 1329, 'is_name_present': 1}, {'user_dutch_chance': 0.6637798332082775, 'deposit_amount': 71300, 'time_after_payment': 563, 'is_name_present': 1}, {'user_dutch_chance': 0.5442086219081872, 'deposit_amount': 71300, 'time_after_payment': 963, 'is_name_present': 1}, {'user_dutch_chance': 0.6436567871058965, 'deposit_amount': 71300, 'time_after_payment': 4042, 'is_name_present': 1}]",1
531000,9,"[{'user_dutch_chance': 0.6381823955719818, 'deposit_amount': 59000, 'time_after_payment': 2378, 'is_name_present': 1}, {'user_dutch_chance': 0.5229244717332352, 'deposit_amount': 59000, 'time_after_payment': 3078, 'is_name_present': 1}, {'user_dutch_chance': 0.6368662864098084, 'deposit_amount': 59000, 'time_after_payment': 1040, 'is_name_present': 1}, {'user_dutch_chance': 0.6593719816137821, 'deposit_amount': 59000, 'time_after_payment': 161, 'is_name_present': 1}, {'user_dutch_chance': 0.7234640018253801, 'deposit_amount': 59000, 'time_after_payment': 5265, 'is_name_present': 1}, {'user_dutch_chance': 0.6037004190891667, 'deposit_amount': 59000, 'time_after_payment': 1592, 'is_name_present': 1}, {'user_dutch_chance': 0.7413902377394879, 'deposit_amount': 59000, 'time_after_payment': 183, 'is_name_present': 1}, {'user_dutch_chance': 0.602443006005048, 'deposit_amount': 59000, 'time_after_payment': 735, 'is_name_present': 1}, {'user_dutch_chance': 0.4455660212502021, 'deposit_amount': 59000, 'time_after_payment': 3701, 'is_name_present': 1}]",1
331650,11,"[{'user_dutch_chance': 0.7129875406820629, 'deposit_amount': 30150, 'time_after_payment': 3851, 'is_name_present': 1}, {'user_dutch_chance': 0.3911336901918059, 'deposit_amount': 30150, 'time_after_payment': 2352, 'is_name_present': 1}, {'user_dutch_chance': 0.6187122715254153, 'deposit_amount': 30150, 'time_after_payment': 2641, 'is_name_present': 1}, {'user_dutch_chance': 0.6778517366946216, 'deposit_amount': 30150, 'time_after_payment': 1671, 'is_name_present': 1}, {'user_dutch_chance': 0.41663397573783134, 'deposit_amount': 30150, 'time_after_payment': 2276, 'is_name_present': 1}, {'user_dutch_chance': 0.6092100648046153, 'deposit_amount': 30150, 'time_after_payment': 470, 'is_name_present': 1}, {'user_dutch_chance': 0.4995834726438773, 'deposit_amount': 30150, 'time_after_payment': 2408, 'is_name_present': 1}, {'user_dutch_chance': 0.5182336957133906, 'deposit_amount': 30150, 'time_after_payment': 526, 'is_name_present': 1}, {'user_dutch_chance': 0.5872964001343096, 'deposit_amount': 30150, 'time_after_payment': 4250, 'is_name_present': 1}, {'user_dutch_chance': 0.4836837037408179, 'deposit_amount': 30150, 'time_after_payment': 134, 'is_name_present': 1}, {'user_dutch_chance': 0.7675842043900686, 'deposit_amount': 30150, 'time_after_payment': 1605, 'is_name_present': 1}]",1
862600,19,"[{'user_dutch_chance': 0.6864268183518171, 'deposit_amount': 45400, 'time_after_payment': 1563, 'is_name_present': 1}, {'user_dutch_chance': 0.48682429261240684, 'deposit_amount': 45400, 'time_after_payment': 2892, 'is_name_present': 1}, {'user_dutch_chance': 0.7003283589655905, 'deposit_amount': 45400, 'time_after_payment': 2060, 'is_name_present': 1}, {'user_dutch_chance': 0.5078093513231651, 'deposit_amount': 45400, 'time_after_payment': 324, 'is_name_present': 1}, {'user_dutch_chance': 0.5268067407012109, 'deposit_amount': 45400, 'time_after_payment': 1526, 'is_name_present': 1}, {'user_dutch_chance': 0.4558278222682415, 'deposit_amount': 45400, 'time_after_payment': 1740, 'is_name_present': 1}, {'user_dutch_chance': 0.42399581652514595, 'deposit_amount': 45400, 'time_after_payment': 284, 'is_name_present': 1}, {'user_dutch_chance': 0.3428340658636844, 'deposit_amount': 45400, 'time_after_payment': 3156, 'is_name_present': 1}, {'user_dutch_chance': 0.5841585893131119, 'deposit_amount': 45400, 'time_after_payment': 776, 'is_name_present': 1}, {'user_dutch_chance': 0.7824416055299425, 'deposit_amount': 45400, 'time_after_payment': 753, 'is_name_present': 1}, {'user_dutch_chance': 0.758748360225753, 'deposit_amount': 45400, 'time_after_payment': 606, 'is_name_present': 1}, {'user_dutch_chance': 0.24673621997678888, 'deposit_amount': 45400, 'time_after_payment': 896, 'is_name_present': 1}, {'user_dutch_chance': 0.5691376507622854, 'deposit_amount': 45400, 'time_after_payment': 2172, 'is_name_present': 1}, {'user_dutch_chance': 0.657081625302999, 'deposit_amount': 45400, 'time_after_payment': 1307, 'is_name_present': 1}, {'user_dutch_chance': 0.6194150421604447, 'deposit_amount': 45400, 'time_after_payment': 1577, 'is_name_present': 1}, {'user_dutch_chance': 0.6549677401957574, 'deposit_amount': 45400, 'time_after_payment': 4805, 'is_name_present': 1}, {'user_dutch_chance': 0.47429236329805935, 'deposit_amount': 45400, 'time_after_payment': 1796, 'is_name_present': 0}, {'user_dutch_chance': 0.6564456378461554, 'deposit_amount': 45400, 'time_after_payment': 830, 'is_name_present': 1}, {'user_dutch_chance': 0.6297866040746223, 'deposit_amount': 45400, 'time_after_payment': 6063, 'is_name_present': 1}]",1
175200,4,"[{'user_dutch_chance': 0.5885083493640347, 'deposit_amount': 43800, 'time_after_payment': 3034, 'is_name_present': 1}, {'user_dutch_chance': 0.5792889485113765, 'deposit_amount': 43800, 'time_after_payment': 1105, 'is_name_present': 1}, {'user_dutch_chance': 0.5977455756222328, 'deposit_amount': 43800, 'time_after_payment': 524, 'is_name_present': 0}, {'user_dutch_chance': 0.6767670991144165, 'deposit_amount': 43800, 'time_after_payment': 584, 'is_name_present': 1}]",1
108000,5,"[{'user_dutch_chance': 0.6379407068014923, 'deposit_amount': 21600, 'time_after_payment': 583, 'is_name_present': 1}, {'user_dutch_chance': 0.6345030763469239, 'deposit_amount': 21600, 'time_after_payment': 4548, 'is_name_present': 0}, {'user_dutch_chance': 0.47548818410245547, 'deposit_amount': 21600, 'time_after_payment': 1862, 'is_name_present': 1}, {'user_dutch_chance': 0.6409921079577685, 'deposit_amount': 21600, 'time_after_payment': 124, 'is_name_present': 1}, {'user_dutch_chance': 0.7496590153481154, 'deposit_amount': 21600, 'time_after_payment': 1542, 'is_name_present': 1}]",1
98538,6,"[{'user_dutch_chance': 0.6288658618738465, 'deposit_amount': 16423, 'time_after_payment': 1858, 'is_name_present': 1}, {'user_dutch_chance': 0.5530720599046861, 'deposit_amount': 16423, 'time_after_payment': 2115, 'is_name_present': 1}, {'user_dutch_chance': 0.5781132717636024, 'deposit_amount': 16423, 'time_after_payment': 372, 'is_name_present': 1}, {'user_dutch_chance': 0.5438919811687795, 'deposit_amount': 16423, 'time_after_payment': 310, 'is_name_present': 1}, {'user_dutch_chance': 0.6089366697515214, 'deposit_amount': 16423, 'time_after_payment': 2777, 'is_name_present': 1}, {'user_dutch_chance': 0.8784533877925295, 'deposit_amount': 16423, 'time_after_payment': 412, 'is_name_present': 1}]",1
45500,5,"[{'user_dutch_chance': 0.6684694387454543, 'deposit_amount': 9100, 'time_after_payment': 613, 'is_name_present': 1}, {'user_dutch_chance': 0.7865939826586051, 'deposit_amount': 9100, 'time_after_payment': 2228, 'is_name_present': 1}, {'user_dutch_chance': 0.6919152235975957, 'deposit_amount': 9100, 'time_after_payment': 604, 'is_name_present': 1}, {'user_dutch_chance': 0.6680401221667295, 'deposit_amount': 9100, 'time_after_payment': 4855, 'is_name_present': 1}, {'user_dutch_chance': 0.6518511425867533, 'deposit_amount': 9100, 'time_after_payment': 1448, 'is_name_present': 1}]",1
1490260,20,"[{'user_dutch_chance': 0.48301238638938093, 'deposit_amount': 74513, 'time_after_payment': 68, 'is_name_present': 1}, {'user_dutch_chance': 0.4568180948971696, 'deposit_amount': 74513, 'time_after_payment': 1353, 'is_name_present': 1}, {'user_dutch_chance': 0.8068143591744283, 'deposit_amount': 74513, 'time_after_payment': 2874, 'is_name_present': 1}, {'user_dutch_chance': 0.6910403266809929, 'deposit_amount': 74513, 'time_after_payment': 1237, 'is_name_present': 1}, {'user_dutch_chance': 0.6358681672352484, 'deposit_amount': 74513, 'time_after_payment': 208, 'is_name_present': 1}, {'user_dutch_chance': 0.796838294865096, 'deposit_amount': 74513, 'time_after_payment': 669, 'is_name_present': 1}, {'user_dutch_chance': 0.5801901581236653, 'deposit_amount': 74513, 'time_after_payment': 1630, 'is_name_present': 1}, {'user_dutch_chance': 0.613416365298464, 'deposit_amount': 74513, 'time_after_payment': 2135, 'is_name_present': 1}, {'user_dutch_chance': 0.6016612081113852, 'deposit_amount': 74513, 'time_after_payment': 824, 'is_name_present': 1}, {'user_dutch_chance': 0.6918480637802762, 'deposit_amount': 74513, 'time_after_payment': 2019, 'is_name_present': 1}, {'user_dutch_chance': 0.7345094780961575, 'deposit_amount': 74513, 'time_after_payment': 241, 'is_name_present': 1}, {'user_dutch_chance': 0.9119923382382763, 'deposit_amount': 74513, 'time_after_payment': 1828, 'is_name_present': 1}, {'user_dutch_chance': 0.5105789831247861, 'deposit_amount': 74513, 'time_after_payment': 3012, 'is_name_present': 1}, {'user_dutch_chance': 0.8556502300446224, 'deposit_amount': 74513, 'time_after_payment': 916, 'is_name_present': 1}, {'user_dutch_chance': 0.8668371961501256, 'deposit_amount': 74513, 'time_after_payment': 1977, 'is_name_present': 1}, {'user_dutch_chance': 0.597105496927486, 'deposit_amount': 74513, 'time_after_payment': 1884, 'is_name_present': 1}, {'user_dutch_chance': 0.576757082601976, 'deposit_amount': 74513, 'time_after_payment': 96, 'is_name_present': 1}, {'user_dutch_chance': 0.597521988484325, 'deposit_amount': 74513, 'time_after_payment': 5551, 'is_name_present': 1}, {'user_dutch_chance': 0.7330738346672064, 'deposit_amount': 74513, 'time_after_payment': 3524, 'is_name_present': 1}, {'user_dutch_chance': 0.9324369718069687, 'deposit_amount': 74513, 'time_after_payment': 1543, 'is_name_present': 1}]",1
104664,6,"[{'user_dutch_chance': 0.6912703025705509, 'deposit_amount': 17444, 'time_after_payment': 344, 'is_name_present': 1}, {'user_dutch_chance': 0.704625959906571, 'deposit_amount': 17444, 'time_after_payment': 4160, 'is_name_present': 1}, {'user_dutch_chance': 0.5730637988158963, 'deposit_amount': 17444, 'time_after_payment': 447, 'is_name_present': 1}, {'user_dutch_chance': 0.7643973567502892, 'deposit_amount': 17444, 'time_after_payment': 2298, 'is_name_present': 1}, {'user_dutch_chance': 0.4629139003085794, 'deposit_amount': 17444, 'time_after_payment': 4136, 'is_name_present': 1}, {'user_dutch_chance': 0.34405460489932704, 'deposit_amount': 17444, 'time_after_payment': 2283, 'is_name_present': 1}]",1
997904,16,"[{'user_dutch_chance': 0.5150519674151409, 'deposit_amount': 62369, 'time_after_payment': 964, 'is_name_present': 1}, {'user_dutch_chance': 0.5729458908737212, 'deposit_amount': 62369, 'time_after_payment': 2369, 'is_name_present': 1}, {'user_dutch_chance': 0.5774685156975105, 'deposit_amount': 62369, 'time_after_payment': 2257, 'is_name_present': 1}, {'user_dutch_chance': 0.4715465496664292, 'deposit_amount': 62369, 'time_after_payment': 108, 'is_name_present': 1}, {'user_dutch_chance': 0.8654828994287922, 'deposit_amount': 62369, 'time_after_payment': 2360, 'is_name_present': 1}, {'user_dutch_chance': 0.8837236533495568, 'deposit_amount': 62369, 'time_after_payment': 429, 'is_name_present': 1}, {'user_dutch_chance': 0.672949023571414, 'deposit_amount': 62369, 'time_after_payment': 443, 'is_name_present': 1}, {'user_dutch_chance': 0.6021597151954869, 'deposit_amount': 62369, 'time_after_payment': 190, 'is_name_present': 1}, {'user_dutch_chance': 0.7595183540236415, 'deposit_amount': 62369, 'time_after_payment': 1234, 'is_name_present': 1}, {'user_dutch_chance': 0.8313914988769385, 'deposit_amount': 62369, 'time_after_payment': 603, 'is_name_present': 1}, {'user_dutch_chance': 0.5554556936996533, 'deposit_amount': 62369, 'time_after_payment': 4180, 'is_name_present': 1}, {'user_dutch_chance': 0.6582873017852027, 'deposit_amount': 62369, 'time_after_payment': 3069, 'is_name_present': 1}, {'user_dutch_chance': 0.7561305587209273, 'deposit_amount': 62369, 'time_after_payment': 1482, 'is_name_present': 1}, {'user_dutch_chance': 0.6635629471191521, 'deposit_amount': 62369, 'time_after_payment': 1900, 'is_name_present': 1}, {'user_dutch_chance': 0.6326913456197484, 'deposit_amount': 62369, 'time_after_payment': 741, 'is_name_present': 1}, {'user_dutch_chance': 0.8952781664189515, 'deposit_amount': 62369, 'time_after_payment': 426, 'is_name_present': 1}]",1
166000,20,"[{'user_dutch_chance': 0.8489444959808512, 'deposit_amount': 8300, 'time_after_payment': 3628, 'is_name_present': 1}, {'user_dutch_chance': 0.7241753272133172, 'deposit_amount': 8300, 'time_after_payment': 5781, 'is_name_present': 1}, {'user_dutch_chance': 0.5202184532531566, 'deposit_amount': 8300, 'time_after_payment': 5169, 'is_name_present': 1}, {'user_dutch_chance': 0.5567257187439347, 'deposit_amount': 8300, 'time_after_payment': 400, 'is_name_present': 1}, {'user_dutch_chance': 0.8085999308241988, 'deposit_amount': 8300, 'time_after_payment': 61, 'is_name_present': 1}, {'user_dutch_chance': 0.32464679651982925, 'deposit_amount': 8300, 'time_after_payment': 1835, 'is_name_present': 1}, {'user_dutch_chance': 0.7224652635947799, 'deposit_amount': 8300, 'time_after_payment': 1523, 'is_name_present': 1}, {'user_dutch_chance': 0.772471356739405, 'deposit_amount': 8300, 'time_after_payment': 2537, 'is_name_present': 1}, {'user_dutch_chance': 0.4330799223498251, 'deposit_amount': 8300, 'time_after_payment': 48, 'is_name_present': 1}, {'user_dutch_chance': 0.6928452326538634, 'deposit_amount': 8300, 'time_after_payment': 2730, 'is_name_present': 1}, {'user_dutch_chance': 0.7602813098228398, 'deposit_amount': 8300, 'time_after_payment': 46, 'is_name_present': 1}, {'user_dutch_chance': 0.6400061659968144, 'deposit_amount': 8300, 'time_after_payment': 2310, 'is_name_present': 1}, {'user_dutch_chance': 0.40071960634760595, 'deposit_amount': 8300, 'time_after_payment': 1775, 'is_name_present': 1}, {'user_dutch_chance': 0.5763717646963782, 'deposit_amount': 8300, 'time_after_payment': 2310, 'is_name_present': 1}, {'user_dutch_chance': 0.5384836735569795, 'deposit_amount': 8300, 'time_after_payment': 1170, 'is_name_present': 1}, {'user_dutch_chance': 0.5914149910490792, 'deposit_amount': 8300, 'time_after_payment': 4120, 'is_name_present': 0}, {'user_dutch_chance': 0.3491469183987291, 'deposit_amount': 8300, 'time_after_payment': 580, 'is_name_present': 1}, {'user_dutch_chance': 0.4635621624676625, 'deposit_amount': 8300, 'time_after_payment': 1671, 'is_name_present': 1}, {'user_dutch_chance': 0.672131478425365, 'deposit_amount': 8300, 'time_after_payment': 488, 'is_name_present': 1}, {'user_dutch_chance': 0.6320955597324651, 'deposit_amount': 8300, 'time_after_payment': 2486, 'is_name_present': 1}]",1
1046375,11,"[{'user_dutch_chance': 0.5387182966142849, 'deposit_amount': 95125, 'time_after_payment': 2226, 'is_name_present': 1}, {'user_dutch_chance': 0.49616011473548643, 'deposit_amount': 95125, 'time_after_payment': 5806, 'is_name_present': 1}, {'user_dutch_chance': 0.708025351123123, 'deposit_amount': 95125, 'time_after_payment': 5543, 'is_name_present': 1}, {'user_dutch_chance': 0.4765779983421558, 'deposit_amount': 95125, 'time_after_payment': 1624, 'is_name_present': 1}, {'user_dutch_chance': 0.46367726827183137, 'deposit_amount': 95125, 'time_after_payment': 631, 'is_name_present': 0}, {'user_dutch_chance': 0.6559514148948598, 'deposit_amount': 95125, 'time_after_payment': 815, 'is_name_present': 0}, {'user_dutch_chance': 0.49761349083834605, 'deposit_amount': 95125, 'time_after_payment': 965, 'is_name_present': 1}, {'user_dutch_chance': 0.6614320706083923, 'deposit_amount': 95125, 'time_after_payment': 404, 'is_name_present': 1}, {'user_dutch_chance': 0.6294248587822262, 'deposit_amount': 95125, 'time_after_payment': 3944, 'is_name_present': 1}, {'user_dutch_chance': 0.6016969549256368, 'deposit_amount': 95125, 'time_after_payment': 324, 'is_name_present': 1}, {'user_dutch_chance': 0.6387725529072162, 'deposit_amount': 95125, 'time_after_payment': 2025, 'is_name_present': 1}]",1
877800,11,"[{'user_dutch_chance': 0.6278067811210051, 'deposit_amount': 79800, 'time_after_payment': 4978, 'is_name_present': 1}, {'user_dutch_chance': 0.54703495007418, 'deposit_amount': 79800, 'time_after_payment': 3797, 'is_name_present': 1}, {'user_dutch_chance': 0.7831363510358281, 'deposit_amount': 79800, 'time_after_payment': 1455, 'is_name_present': 1}, {'user_dutch_chance': 0.7090887134256078, 'deposit_amount': 79800, 'time_after_payment': 2580, 'is_name_present': 1}, {'user_dutch_chance': 0.8924839511340146, 'deposit_amount': 79800, 'time_after_payment': 1251, 'is_name_present': 1}, {'user_dutch_chance': 0.6965527677372603, 'deposit_amount': 79800, 'time_after_payment': 700, 'is_name_present': 1}, {'user_dutch_chance': 0.6312410942807631, 'deposit_amount': 79800, 'time_after_payment': 1364, 'is_name_present': 1}, {'user_dutch_chance': 0.5127072589392789, 'deposit_amount': 79800, 'time_after_payment': 505, 'is_name_present': 1}, {'user_dutch_chance': 0.7445336170969645, 'deposit_amount': 79800, 'time_after_payment': 2041, 'is_name_present': 1}, {'user_dutch_chance': 0.6707380662260547, 'deposit_amount': 79800, 'time_after_payment': 762, 'is_name_present': 1}, {'user_dutch_chance': 0.5554593507247929, 'deposit_amount': 79800, 'time_after_payment': 1897, 'is_name_present': 1}]",1
